route,airline,departure_point,arrival_point,aircraft_model,departure_time,arrival_time
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,14.04.2025 10:05,14.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Boeing 737-800,15.04.2025 10:05,15.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Boeing 737-800,16.04.2025 10:05,16.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,17.04.2025 10:05,17.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,18.04.2025 10:05,18.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,19.04.2025 10:05,19.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,20.04.2025 10:05,20.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,21.04.2025 10:05,21.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,22.04.2025 10:05,22.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,23.04.2025 10:05,23.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,24.04.2025 10:05,24.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Boeing 737-800,25.04.2025 10:05,25.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Boeing 737-800,26.04.2025 10:05,26.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Boeing 737-800,27.04.2025 10:05,27.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Boeing 737-800,28.04.2025 10:05,28.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Boeing 737-800,29.04.2025 10:05,29.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Boeing 737-800,30.04.2025 10:05,30.04.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,01.05.2025 10:05,01.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,02.05.2025 10:05,02.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,03.05.2025 10:05,03.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,04.05.2025 10:05,04.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,05.05.2025 10:05,05.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,06.05.2025 10:05,06.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.05.2025 10:05,07.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,08.05.2025 10:05,08.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,09.05.2025 10:05,09.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,10.05.2025 10:05,10.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,11.05.2025 10:05,11.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,12.05.2025 10:05,12.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,13.05.2025 10:05,13.05.2025 10:25
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,07.03.2025 06:15,07.03.2025 06:45
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.03.2025 08:50,07.03.2025 09:20
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.03.2025 12:50,07.03.2025 13:15
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,07.03.2025 15:15,07.03.2025 15:45
S7 2506,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.03.2025 20:40,07.03.2025 21:10
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,06.03.2025 08:50,06.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.03.2025 08:50,07.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,08.03.2025 08:50,08.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,09.03.2025 08:50,09.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,10.03.2025 08:50,10.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,11.03.2025 08:50,11.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,12.03.2025 08:50,12.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,13.03.2025 08:50,13.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,14.03.2025 08:50,14.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,15.03.2025 08:50,15.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,16.03.2025 08:50,16.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,17.03.2025 08:50,17.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,18.03.2025 08:50,18.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,19.03.2025 08:50,19.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,20.03.2025 08:50,20.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,21.03.2025 08:50,21.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,22.03.2025 08:50,22.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,23.03.2025 08:50,23.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,24.03.2025 08:50,24.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,25.03.2025 08:50,25.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,26.03.2025 08:50,26.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,27.03.2025 08:50,27.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,28.03.2025 08:50,28.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,29.03.2025 08:50,29.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,30.03.2025 08:15,30.03.2025 08:35
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,31.03.2025 08:15,31.03.2025 08:35
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,01.04.2025 08:15,01.04.2025 08:35
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,02.04.2025 08:15,02.04.2025 08:35
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,03.04.2025 08:15,03.04.2025 08:35
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,04.04.2025 08:15,04.04.2025 08:35
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,05.04.2025 08:15,05.04.2025 08:35
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,07.03.2025 06:15,07.03.2025 06:45
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.03.2025 08:50,07.03.2025 09:20
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.03.2025 12:50,07.03.2025 13:15
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,07.03.2025 15:15,07.03.2025 15:45
S7 2504,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.03.2025 20:40,07.03.2025 21:10
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,07.03.2025 06:15,07.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,08.03.2025 06:15,08.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,09.03.2025 06:15,09.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,10.03.2025 06:15,10.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,12.03.2025 06:15,12.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,13.03.2025 06:15,13.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,14.03.2025 06:15,14.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,15.03.2025 06:15,15.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,16.03.2025 06:15,16.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,17.03.2025 06:15,17.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,18.03.2025 06:15,18.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,19.03.2025 06:15,19.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,20.03.2025 06:15,20.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,21.03.2025 06:15,21.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,22.03.2025 06:15,22.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,23.03.2025 06:15,23.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,24.03.2025 06:15,24.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,25.03.2025 06:15,25.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,26.03.2025 06:15,26.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,27.03.2025 06:15,27.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,28.03.2025 06:15,28.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,29.03.2025 06:15,29.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,31.03.2025 06:40,31.03.2025 07:00
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,01.04.2025 06:40,01.04.2025 07:00
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,02.04.2025 06:40,02.04.2025 07:00
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,03.04.2025 06:40,03.04.2025 07:00
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,04.04.2025 06:40,04.04.2025 07:00
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,05.04.2025 06:40,05.04.2025 07:00
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,06.04.2025 06:40,06.04.2025 07:00
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,07.03.2025 06:15,07.03.2025 06:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.03.2025 08:50,07.03.2025 09:20
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.03.2025 12:50,07.03.2025 13:15
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A320,07.03.2025 15:15,07.03.2025 15:45
S7 2502,S7,"Новосибирск, OVB","Москва, MOW",Airbus A321,07.03.2025 20:40,07.03.2025 21:10
S7 5243,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,07.03.2025 03:30,07.03.2025 08:30
S7 5243,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,14.03.2025 03:30,14.03.2025 08:30
S7 5243,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,21.03.2025 03:30,21.03.2025 08:30
S7 5243,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,28.03.2025 03:30,28.03.2025 08:30
S7 5243,S7,"Новосибирск, OVB","Мирный, MJZ",Airbus A320,03.04.2025 03:10,03.04.2025 08:05
S7 5243,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,07.03.2025 03:30,07.03.2025 08:30
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Airbus A321,08.03.2025 06:10,08.03.2025 11:10
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,10.03.2025 04:10,10.03.2025 09:10
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,12.03.2025 04:10,12.03.2025 09:10
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,13.03.2025 04:30,13.03.2025 09:30
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,15.03.2025 05:20,15.03.2025 10:20
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,17.03.2025 04:10,17.03.2025 09:10
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,19.03.2025 04:10,19.03.2025 09:10
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,20.03.2025 04:30,20.03.2025 09:30
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,22.03.2025 05:20,22.03.2025 10:20
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,24.03.2025 04:10,24.03.2025 09:10
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,26.03.2025 04:10,26.03.2025 09:10
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,27.03.2025 04:30,27.03.2025 09:30
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,29.03.2025 05:20,29.03.2025 10:20
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Airbus A320,31.03.2025 04:10,31.03.2025 09:05
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Airbus A320,01.04.2025 04:55,01.04.2025 09:50
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Airbus A320,02.04.2025 04:55,02.04.2025 09:50
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Airbus A320,04.04.2025 04:10,04.04.2025 09:05
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Airbus A320,05.04.2025 04:55,05.04.2025 09:50
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Airbus A320,07.04.2025 04:10,07.04.2025 09:05
S7 5241,S7,"Новосибирск, OVB","Мирный, MJZ",Boeing 737-800,07.03.2025 03:30,07.03.2025 08:30
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,06.03.2025 12:20,06.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,07.03.2025 12:20,07.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,08.03.2025 12:20,08.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A321,09.03.2025 12:20,09.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A321,10.03.2025 12:20,10.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,11.03.2025 12:20,11.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,12.03.2025 12:20,12.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,13.03.2025 12:20,13.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A321,14.03.2025 12:20,14.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,15.03.2025 12:20,15.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A321,16.03.2025 12:20,16.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A321,17.03.2025 12:20,17.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A320,18.03.2025 12:20,18.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A320,19.03.2025 12:20,19.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A321,20.03.2025 12:20,20.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A320,21.03.2025 12:20,21.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,22.03.2025 12:20,22.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A321,23.03.2025 12:20,23.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A321,24.03.2025 12:20,24.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A320,25.03.2025 12:20,25.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A320,26.03.2025 12:20,26.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A321,27.03.2025 12:20,27.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Airbus A321,28.03.2025 12:20,28.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,29.03.2025 12:20,29.03.2025 13:10
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,30.03.2025 12:20,30.03.2025 13:00
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,31.03.2025 12:20,31.03.2025 13:00
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,01.04.2025 12:20,01.04.2025 13:00
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,02.04.2025 12:20,02.04.2025 13:00
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,03.04.2025 12:20,03.04.2025 13:00
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,04.04.2025 12:20,04.04.2025 13:00
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,05.04.2025 12:20,05.04.2025 13:00
S7 5127,S7,"Новосибирск, OVB","Минеральные Воды, MRV",Boeing 737-800,07.03.2025 12:20,07.03.2025 13:10
S7 5076,S7,"Ижевск, IJK","Новосибирск, OVB",Embraer RJ170,06.03.2025 22:45,06.03.2025 04:25
S7 5076,S7,"Ижевск, IJK","Новосибирск, OVB",Embraer RJ170,10.03.2025 22:45,10.03.2025 04:25
S7 5076,S7,"Ижевск, IJK","Новосибирск, OVB",Embraer RJ170,13.03.2025 22:45,13.03.2025 04:25
S7 5076,S7,"Ижевск, IJK","Новосибирск, OVB",Embraer RJ170,17.03.2025 22:45,17.03.2025 04:25
S7 5076,S7,"Ижевск, IJK","Новосибирск, OVB",Embraer RJ170,20.03.2025 22:45,20.03.2025 04:25
S7 5076,S7,"Ижевск, IJK","Новосибирск, OVB",Embraer RJ170,24.03.2025 22:45,24.03.2025 04:25
S7 5076,S7,"Ижевск, IJK","Новосибирск, OVB",Embraer RJ170,27.03.2025 22:45,27.03.2025 04:25
S7 5076,S7,"Ижевск, IJK","Новосибирск, OVB",Embraer RJ170,31.03.2025 22:30,31.03.2025 04:10
S7 5076,S7,"Ижевск, IJK","Новосибирск, OVB",Embraer RJ170,05.04.2025 22:30,05.04.2025 04:10
